slice_type,slice_name,n,mdape,ppe10,ppe20,median_signed_pct_error,overvaluation_rate,undervaluation_rate,median_valuation_ratio,median_comp_count,median_comp_dispersion
neighborhood,GRAVESEND,436,0.28897337019197866,0.16743119266055045,0.3646788990825688,0.008347448044582763,0.4426605504587156,0.38990825688073394,1.0083474480445829,,
neighborhood,HAMMELS,58,0.2867745840992647,0.1896551724137931,0.3103448275862069,0.19048303408313594,0.5517241379310345,0.25862068965517243,1.1904830340831358,,
neighborhood,HOWARD BEACH,400,0.2854201681259314,0.19,0.375,-0.10878850545900179,0.3,0.51,0.8912114945409982,,
neighborhood,BAY RIDGE,645,0.2851150735294118,0.17209302325581396,0.37209302325581395,-0.126466796875,0.3085271317829457,0.5193798449612403,0.873533203125,,
neighborhood,BOROUGH PARK,630,0.28488624104370674,0.18412698412698414,0.35555555555555557,-0.06851949760319326,0.353968253968254,0.46190476190476193,0.9314805023968067,,
neighborhood,JAMAICA ESTATES,81,0.283232761732852,0.19753086419753085,0.38271604938271603,-0.17155634615384616,0.1728395061728395,0.6296296296296297,0.8284436538461538,,
neighborhood,COBBLE HILL-WEST,34,0.28275441576086957,0.29411764705882354,0.38235294117647056,-0.009758717105263158,0.4117647058823529,0.29411764705882354,0.9902412828947369,,
neighborhood,BAYSIDE,844,0.2823668225918226,0.1966824644549763,0.3578199052132701,-0.16768548664114274,0.22393364928909953,0.5793838862559242,0.8323145133588573,,
neighborhood,PORT IVORY,21,0.28205447635135134,0.09523809523809523,0.2857142857142857,0.2666898237179487,0.6666666666666666,0.23809523809523808,1.2666898237179487,,
price_tier,core,14512,0.281324615965973,0.18012679162072767,0.37527563395810365,0.019712766666666666,0.4476295479603087,0.3722436604189636,1.0197127666666668,,
neighborhood,REGO PARK,553,0.28099739583333333,0.16455696202531644,0.3508137432188065,-0.11747936507936509,0.325497287522604,0.5099457504520796,0.8825206349206349,,
neighborhood,EAST TREMONT,62,0.28032599151234566,0.24193548387096775,0.3548387096774194,0.03636044518849206,0.46774193548387094,0.2903225806451613,1.036360445188492,,
neighborhood,JACKSON HEIGHTS,757,0.27929384853603606,0.18890356671070013,0.3712021136063408,0.039755181471634045,0.4557463672391017,0.35535006605019814,1.0397551814716341,,
neighborhood,BRIARWOOD,150,0.278595,0.22,0.36,-0.05423089339339339,0.34,0.44,0.9457691066066066,,
neighborhood,COBBLE HILL,83,0.2782784055727554,0.2891566265060241,0.37349397590361444,-0.04940379746835443,0.27710843373493976,0.43373493975903615,0.9505962025316456,,
neighborhood,RED HOOK,28,0.27573992586175633,0.25,0.32142857142857145,-0.07968605407614131,0.32142857142857145,0.42857142857142855,0.9203139459238587,,
neighborhood,SHEEPSHEAD BAY,455,0.2751123277182236,0.14505494505494507,0.34065934065934067,-0.18361625,0.24175824175824176,0.6131868131868132,0.81638375,,
price_tier,premium,15344,0.2750191461124615,0.18476277372262773,0.36776590198123044,-0.03120122857379065,0.3886209593326382,0.4266162669447341,0.9687987714262094,,
neighborhood,HUNTS POINT,12,0.274853857421875,0.3333333333333333,0.3333333333333333,0.14227120048484612,0.5,0.16666666666666666,1.142271200484846,,
borough,2,4581,0.27191449652777777,0.1925343811394892,0.39707487448155426,0.033254733009708735,0.449028596376337,0.35843702248417375,1.0332547330097088,,
neighborhood,CORONA,349,0.2711010129969419,0.1833810888252149,0.3553008595988539,0.07823234011627907,0.47277936962750716,0.3438395415472779,1.078232340116279,,
neighborhood,SUNNYSIDE,237,0.270889898989899,0.16455696202531644,0.3333333333333333,0.040937422839506174,0.4388185654008439,0.39662447257383965,1.040937422839506,,
borough,4,18441,0.2706210546092184,0.19342768830323734,0.3817580391518898,-0.08245731481481482,0.32731413697738737,0.4792581747193753,0.9175426851851852,,
neighborhood,JAMAICA,167,0.2636375,0.20958083832335328,0.40718562874251496,-0.07845867764881682,0.3413173652694611,0.4491017964071856,0.9215413223511831,,
neighborhood,KEW GARDENS,262,0.2636090909090909,0.24045801526717558,0.36259541984732824,0.06548485954528241,0.45038167938931295,0.30916030534351147,1.0654848595452824,,
neighborhood,NEW DORP-HEIGHTS,83,0.2576944719471947,0.12048192771084337,0.3253012048192771,-0.23589591802168022,0.13253012048192772,0.7469879518072289,0.7641040819783198,,
neighborhood,WYCKOFF HEIGHTS,74,0.25643794305262096,0.16216216216216217,0.35135135135135137,0.09030782281731475,0.4864864864864865,0.35135135135135137,1.0903078228173149,,
neighborhood,NEPONSIT,19,0.255598125,0.10526315789473684,0.3684210526315789,0.1031044696969697,0.5263157894736842,0.3684210526315789,1.1031044696969696,,
neighborhood,FLUSHING MEADOW PARK,14,0.2551634882425743,0.14285714285714285,0.42857142857142855,0.17595945826724824,0.5714285714285714,0.2857142857142857,1.1759594582672481,,
neighborhood,ROSEDALE,263,0.2539408653846154,0.20152091254752852,0.39543726235741444,-0.13808627136752136,0.2623574144486692,0.5361216730038023,0.8619137286324786,,
neighborhood,PARK SLOPE SOUTH,128,0.25392033446884693,0.1875,0.4140625,-0.043889545588235296,0.3515625,0.4609375,0.9561104544117647,,
neighborhood,FAR ROCKAWAY,206,0.2529199853656032,0.24271844660194175,0.42718446601941745,0.062310731474947076,0.4563106796116505,0.30097087378640774,1.062310731474947,,
neighborhood,KINGSBRIDGE/JEROME PARK,135,0.25148898305084744,0.1925925925925926,0.4148148148148148,-0.021890811965811965,0.4074074074074074,0.4,0.978109188034188,,
neighborhood,OCEAN HILL,214,0.24877638515207218,0.205607476635514,0.4252336448598131,0.05255476284744667,0.4485981308411215,0.34579439252336447,1.0525547628474468,,
neighborhood,BUSH TERMINAL,23,0.24877295918367348,0.2608695652173913,0.391304347826087,0.22526422651933703,0.6521739130434783,0.08695652173913043,1.225264226519337,,
neighborhood,NEW DORP,118,0.2483222465034965,0.17796610169491525,0.3813559322033898,-0.23071078852446825,0.059322033898305086,0.7627118644067796,0.7692892114755318,,
borough_segment,2|SMALL_MULTI,31,0.24817546948356808,0.1935483870967742,0.41935483870967744,0.18869723214285714,0.5483870967741935,0.25806451612903225,1.188697232142857,,
neighborhood,OAKWOOD,51,0.2473530109489051,0.1568627450980392,0.3137254901960784,-0.21003166666666667,0.11764705882352941,0.7254901960784313,0.7899683333333334,,
neighborhood,COLLEGE POINT,243,0.2468921710526316,0.20987654320987653,0.40329218106995884,-0.15584196428571429,0.205761316872428,0.5843621399176955,0.8441580357142857,,
neighborhood,FLATBUSH-NORTH,227,0.24540354752964383,0.1894273127753304,0.3788546255506608,-0.02034725,0.4052863436123348,0.4052863436123348,0.97965275,,
neighborhood,AIRPORT LA GUARDIA,8,0.2452463941763672,0.125,0.375,-0.19045217003843617,0.125,0.75,0.8095478299615637,,
neighborhood,CLOVE LAKES,78,0.24262301838919004,0.1794871794871795,0.41025641025641024,-0.12079305522248868,0.23076923076923078,0.5897435897435898,0.8792069447775113,,
neighborhood,BEECHHURST,159,0.2413609899328859,0.14465408805031446,0.34591194968553457,-0.227506484375,0.07547169811320754,0.779874213836478,0.772493515625,,
neighborhood,ARROCHAR-SHORE ACRES,35,0.23923166666666668,0.2,0.37142857142857144,-0.02714295634920635,0.37142857142857144,0.42857142857142855,0.9728570436507936,,
neighborhood,MIDLAND BEACH,172,0.23831984890367316,0.18023255813953487,0.38953488372093026,-0.17782929760990318,0.18604651162790697,0.6337209302325582,0.8221707023900968,,
neighborhood,FRESH MEADOWS,118,0.23688686285391186,0.1694915254237288,0.423728813559322,-0.16800273113268135,0.1440677966101695,0.6864406779661016,0.8319972688673187,,
neighborhood,GRYMES HILL,53,0.23585335269271385,0.3018867924528302,0.4528301886792453,0.0009232,0.37735849056603776,0.32075471698113206,1.0009232,,
neighborhood,SEAGATE,36,0.23408167722028134,0.2777777777777778,0.4166666666666667,0.051335397727272726,0.4166666666666667,0.3055555555555556,1.0513353977272728,,
neighborhood,BRONXDALE,197,0.23382395833333333,0.18274111675126903,0.4263959390862944,0.0618361772649153,0.4517766497461929,0.36548223350253806,1.0618361772649152,,
neighborhood,DONGAN HILLS,73,0.23159773199445982,0.2602739726027397,0.4520547945205479,-0.15144162912912912,0.1917808219178082,0.547945205479452,0.8485583708708708,,
borough_segment,3|SINGLE_FAMILY,7073,0.23152575757575758,0.22338470238936803,0.43984165135020503,-0.061606875,0.32701823837127103,0.44959705923936094,0.938393125,,
neighborhood,STAPLETON-CLIFTON,24,0.23118295755238832,0.041666666666666664,0.4166666666666667,-0.15524377072109408,0.3333333333333333,0.625,0.8447562292789059,,
neighborhood,JAMAICA BAY,7,0.23039956395348837,0.14285714285714285,0.42857142857142855,0.23039956395348837,0.7142857142857143,0.14285714285714285,1.2303995639534884,,
neighborhood,BROAD CHANNEL,35,0.23016617298578199,0.2,0.34285714285714286,0.20150923295454545,0.5714285714285714,0.22857142857142856,1.2015092329545454,,
neighborhood,BENSONHURST,312,0.22673256341943096,0.23397435897435898,0.46794871794871795,0.02883726970097534,0.4230769230769231,0.34294871794871795,1.0288372697009756,,
neighborhood,ROSEBANK,140,0.22614455290511726,0.22142857142857142,0.4357142857142857,-0.11901050547553335,0.21428571428571427,0.5642857142857143,0.8809894945244667,,
neighborhood,THROGS NECK,243,0.2256309486040609,0.205761316872428,0.4773662551440329,-0.11066081771071483,0.2839506172839506,0.5102880658436214,0.8893391822892852,,
neighborhood,BELLE HARBOR,79,0.22521159722222223,0.189873417721519,0.46835443037974683,0.06298921765295888,0.4810126582278481,0.3291139240506329,1.062989217652959,,
neighborhood,MORRISANIA/LONGWOOD,157,0.22345823529411765,0.22929936305732485,0.4394904458598726,0.12666296875,0.5222929936305732,0.2484076433121019,1.12666296875,,
neighborhood,SPRINGFIELD GARDENS,336,0.2225388632878768,0.25,0.4494047619047619,-0.09656894609814964,0.25297619047619047,0.49702380952380953,0.9034310539018504,,
neighborhood,MASPETH,218,0.2217394590435606,0.22935779816513763,0.4541284403669725,-0.06691160783179012,0.3302752293577982,0.44036697247706424,0.9330883921682098,,
neighborhood,DONGAN HILLS-COLONY,56,0.2202759558150183,0.21428571428571427,0.42857142857142855,-0.14845757526037184,0.19642857142857142,0.5892857142857143,0.8515424247396282,,
neighborhood,FLUSHING-SOUTH,547,0.2186446172907489,0.19744058500914077,0.4789762340036563,-0.15724317602040816,0.19195612431444242,0.6106032906764168,0.8427568239795918,,
